GO.ID,Term,Annotated,Significant,Expected,classic
GO:1901026,ripoptosome assembly involved in necropt...,3,1,0.05,0.35182
GO:1902106,negative regulation of leukocyte differe...,3,1,0.05,0.35182
GO:1902855,regulation of non-motile cilium assembly,3,1,0.05,0.35182
GO:1902857,positive regulation of non-motile cilium...,3,1,0.05,0.35182
GO:1903038,negative regulation of leukocyte cell-ce...,3,1,0.05,0.35182
GO:1903522,regulation of blood circulation,3,1,0.05,0.35182
GO:1903707,negative regulation of hemopoiesis,3,1,0.05,0.35182
GO:1905508,protein localization to microtubule orga...,3,1,0.05,0.35182
GO:1990542,mitochondrial transmembrane transport,3,1,0.05,0.35182
GO:2001235,positive regulation of apoptotic signali...,3,1,0.05,0.35182
GO:2001238,positive regulation of extrinsic apoptot...,3,1,0.05,0.35182
GO:2001242,regulation of intrinsic apoptotic signal...,3,1,0.05,0.35182
GO:0002064,epithelial cell development,36,6,0.66,0.35433
GO:0090287,regulation of cellular response to growt...,16,3,0.29,0.36732
GO:0009611,response to wounding,23,4,0.42,0.37524
GO:0031532,actin cytoskeleton reorganization,23,4,0.42,0.37524
GO:0042060,wound healing,23,4,0.42,0.37524
GO:0044703,multi-organism reproductive process,65,10,1.18,0.37642
GO:0051704,multi-organism process,65,10,1.18,0.37642
GO:0009266,response to temperature stimulus,30,5,0.55,0.37856
GO:0050877,nervous system process,51,8,0.93,0.37899
GO:0048667,cell morphogenesis involved in neuron di...,37,6,0.67,0.37972
GO:0060429,epithelium development,101,15,1.84,0.38270
GO:0030050,vesicle transport along actin filament,10,2,0.18,0.39785
GO:0030178,negative regulation of Wnt signaling pat...,10,2,0.18,0.39785
GO:0032252,secretory granule localization,10,2,0.18,0.39785
GO:0042438,melanin biosynthetic process,10,2,0.18,0.39785
GO:0042759,long-chain fatty acid biosynthetic proce...,10,2,0.18,0.39785
GO:0044550,secondary metabolite biosynthetic proces...,10,2,0.18,0.39785
GO:0048820,hair follicle maturation,10,2,0.18,0.39785
GO:0051643,endoplasmic reticulum localization,10,2,0.18,0.39785
GO:0051783,regulation of nuclear division,10,2,0.18,0.39785
GO:0055076,transition metal ion homeostasis,10,2,0.18,0.39785
GO:0061025,membrane fusion,10,2,0.18,0.39785
GO:0065004,protein-DNA complex assembly,10,2,0.18,0.39785
GO:0072659,protein localization to plasma membrane,10,2,0.18,0.39785
GO:0090090,negative regulation of canonical Wnt sig...,10,2,0.18,0.39785
GO:0099515,actin filament-based transport,10,2,0.18,0.39785
GO:1990778,protein localization to cell periphery,10,2,0.18,0.39785
GO:0030097,hemopoiesis,52,8,0.95,0.40057
GO:0048534,hematopoietic or lymphoid organ developm...,52,8,0.95,0.40057
GO:0030155,regulation of cell adhesion,45,7,0.82,0.40296
GO:0032990,cell part morphogenesis,38,6,0.69,0.40512
GO:0048812,neuron projection morphogenesis,38,6,0.69,0.40512
GO:0048858,cell projection morphogenesis,38,6,0.69,0.40512
GO:0072359,circulatory system development,38,6,0.69,0.40512
GO:0120039,plasma membrane bounded cell projection ...,38,6,0.69,0.40512
GO:0000723,telomere maintenance,17,3,0.31,0.40600
GO:0010035,response to inorganic substance,17,3,0.31,0.40600
GO:0032200,telomere organization,17,3,0.31,0.40600
GO:0002009,morphogenesis of an epithelium,24,4,0.44,0.40752
GO:0008283,cell population proliferation,118,17,2.15,0.42082
GO:0006816,calcium ion transport,39,6,0.71,0.43044
GO:0010608,posttranscriptional regulation of gene e...,39,6,0.71,0.43044
GO:0032940,secretion by cell,68,10,1.24,0.43365
GO:0140352,export from cell,68,10,1.24,0.43365
GO:0002790,peptide secretion,32,5,0.58,0.43488
GO:0009306,protein secretion,32,5,0.58,0.43488
GO:0035592,establishment of protein localization to...,32,5,0.58,0.43488
GO:0009628,response to abiotic stimulus,61,9,1.11,0.43847
GO:0000302,response to reactive oxygen species,4,1,0.07,0.43906
GO:0001889,liver development,4,1,0.07,0.43906
GO:0001959,regulation of cytokine-mediated signalin...,4,1,0.07,0.43906
GO:0003015,heart process,4,1,0.07,0.43906
GO:0006311,meiotic gene conversion,4,1,0.07,0.43906
GO:0006334,nucleosome assembly,4,1,0.07,0.43906
GO:0006346,DNA methylation-dependent heterochromati...,4,1,0.07,0.43906
GO:0006577,amino-acid betaine metabolic process,4,1,0.07,0.43906
GO:0006641,triglyceride metabolic process,4,1,0.07,0.43906
GO:0007091,metaphase/anaphase transition of mitotic...,4,1,0.07,0.43906
GO:0007094,mitotic spindle assembly checkpoint,4,1,0.07,0.43906
GO:0009308,amine metabolic process,4,1,0.07,0.43906
GO:0009437,carnitine metabolic process,4,1,0.07,0.43906
GO:0010216,maintenance of DNA methylation,4,1,0.07,0.43906
GO:0010520,regulation of reciprocal meiotic recombi...,4,1,0.07,0.43906
GO:0010803,regulation of tumor necrosis factor-medi...,4,1,0.07,0.43906
GO:0010845,positive regulation of reciprocal meioti...,4,1,0.07,0.43906
GO:0010965,regulation of mitotic sister chromatid s...,4,1,0.07,0.43906
GO:0015849,organic acid transport,4,1,0.07,0.43906
GO:0015908,fatty acid transport,4,1,0.07,0.43906
GO:0019217,regulation of fatty acid metabolic proce...,4,1,0.07,0.43906
GO:0030071,regulation of mitotic metaphase/anaphase...,4,1,0.07,0.43906
GO:0031099,regeneration,4,1,0.07,0.43906
GO:0031100,animal organ regeneration,4,1,0.07,0.43906
GO:0031508,pericentric heterochromatin assembly,4,1,0.07,0.43906
GO:0031577,spindle checkpoint,4,1,0.07,0.43906
GO:0031998,regulation of fatty acid beta-oxidation,4,1,0.07,0.43906
GO:0032000,positive regulation of fatty acid beta-o...,4,1,0.07,0.43906
GO:0032088,negative regulation of NF-kappaB transcr...,4,1,0.07,0.43906
GO:0032273,positive regulation of protein polymeriz...,4,1,0.07,0.43906
GO:0032526,response to retinoic acid,4,1,0.07,0.43906
GO:0033045,regulation of sister chromatid segregati...,4,1,0.07,0.43906
GO:0033046,negative regulation of sister chromatid ...,4,1,0.07,0.43906
GO:0033047,regulation of mitotic sister chromatid s...,4,1,0.07,0.43906
GO:0033048,negative regulation of mitotic sister ch...,4,1,0.07,0.43906
GO:0035822,gene conversion,4,1,0.07,0.43906
GO:0042755,eating behavior,4,1,0.07,0.43906
GO:0043409,negative regulation of MAPK cascade,4,1,0.07,0.43906
GO:0044106,cellular amine metabolic process,4,1,0.07,0.43906
GO:0044784,metaphase/anaphase transition of cell cy...,4,1,0.07,0.43906
GO:0045834,positive regulation of lipid metabolic p...,4,1,0.07,0.43906
GO:0045836,positive regulation of meiotic nuclear d...,4,1,0.07,0.43906
GO:0045839,negative regulation of mitotic nuclear d...,4,1,0.07,0.43906
GO:0045841,negative regulation of mitotic metaphase...,4,1,0.07,0.43906
GO:0045911,positive regulation of DNA recombination,4,1,0.07,0.43906
GO:0045923,positive regulation of fatty acid metabo...,4,1,0.07,0.43906
GO:0046165,alcohol biosynthetic process,4,1,0.07,0.43906
GO:0046173,polyol biosynthetic process,4,1,0.07,0.43906
GO:0046320,regulation of fatty acid oxidation,4,1,0.07,0.43906
GO:0046321,positive regulation of fatty acid oxidat...,4,1,0.07,0.43906
GO:0048538,thymus development,4,1,0.07,0.43906
GO:0050994,regulation of lipid catabolic process,4,1,0.07,0.43906
GO:0050996,positive regulation of lipid catabolic p...,4,1,0.07,0.43906
GO:0051306,mitotic sister chromatid separation,4,1,0.07,0.43906
GO:0051446,positive regulation of meiotic cell cycl...,4,1,0.07,0.43906
GO:0051784,negative regulation of nuclear division,4,1,0.07,0.43906
GO:0051785,positive regulation of nuclear division,4,1,0.07,0.43906
GO:0051983,regulation of chromosome segregation,4,1,0.07,0.43906
GO:0051985,negative regulation of chromosome segreg...,4,1,0.07,0.43906
GO:0060047,heart contraction,4,1,0.07,0.43906
GO:0060759,regulation of response to cytokine stimu...,4,1,0.07,0.43906
GO:0061008,hepaticobiliary system development,4,1,0.07,0.43906
GO:0062013,positive regulation of small molecule me...,4,1,0.07,0.43906
GO:0070542,response to fatty acid,4,1,0.07,0.43906
GO:0071173,spindle assembly checkpoint,4,1,0.07,0.43906
GO:0071174,mitotic spindle checkpoint,4,1,0.07,0.43906
GO:0071398,cellular response to fatty acid,4,1,0.07,0.43906
GO:0140462,pericentric heterochromatin organization,4,1,0.07,0.43906
GO:1902099,regulation of metaphase/anaphase transit...,4,1,0.07,0.43906
GO:1902100,negative regulation of metaphase/anaphas...,4,1,0.07,0.43906
GO:1905515,non-motile cilium assembly,4,1,0.07,0.43906
GO:1905818,regulation of chromosome separation,4,1,0.07,0.43906
GO:1905819,negative regulation of chromosome separa...,4,1,0.07,0.43906
GO:1990108,protein linear deubiquitination,4,1,0.07,0.43906
GO:2000816,negative regulation of mitotic sister ch...,4,1,0.07,0.43906
GO:0033993,response to lipid,25,4,0.46,0.43945
GO:0007268,chemical synaptic transmission,54,8,0.98,0.44367
GO:0098916,anterograde trans-synaptic signaling,54,8,0.98,0.44367
GO:0099536,synaptic signaling,54,8,0.98,0.44367
GO:0099537,trans-synaptic signaling,54,8,0.98,0.44367
GO:0007051,spindle organization,18,3,0.33,0.44394
GO:0060562,epithelial tube morphogenesis,18,3,0.33,0.44394
GO:0006582,melanin metabolic process,11,2,0.2,0.44719
GO:0006633,fatty acid biosynthetic process,11,2,0.2,0.44719
GO:0006898,receptor-mediated endocytosis,11,2,0.2,0.44719
GO:0007601,visual perception,11,2,0.2,0.44719
GO:0019748,secondary metabolic process,11,2,0.2,0.44719
GO:0034097,response to cytokine,11,2,0.2,0.44719
GO:0050953,sensory perception of light stimulus,11,2,0.2,0.44719
GO:0006887,exocytosis,40,6,0.73,0.45558
GO:0030001,metal ion transport,40,6,0.73,0.45558
GO:0006397,mRNA processing,33,5,0.6,0.46264
GO:0071692,protein localization to extracellular re...,33,5,0.6,0.46264
GO:0002521,leukocyte differentiation,26,4,0.47,0.47085
GO:0051301,cell division,41,6,0.75,0.48044
GO:1901617,organic hydroxy compound biosynthetic pr...,19,3,0.35,0.48087
GO:1902850,microtubule cytoskeleton organization in...,19,3,0.35,0.48087
GO:0046903,secretion,71,10,1.29,0.49047
GO:0002200,somatic diversification of immune recept...,12,2,0.22,0.49415
GO:0010212,response to ionizing radiation,12,2,0.22,0.49415
GO:0031585,regulation of inositol 1,4,5-trisphospha...,12,2,0.22,0.49415
GO:0031987,locomotion involved in locomotory behavi...,12,2,0.22,0.49415
GO:1902017,regulation of cilium assembly,12,2,0.22,0.49415
GO:0097485,neuron projection guidance,27,4,0.49,0.50158
GO:0003002,regionalization,42,6,0.77,0.50495
GO:0034622,cellular protein-containing complex asse...,42,6,0.77,0.50495
GO:0007610,behavior,57,8,1.04,0.50728
GO:0000018,regulation of DNA recombination,5,1,0.09,0.51456
GO:0000731,DNA synthesis involved in DNA repair,5,1,0.09,0.51456
GO:0002251,organ or tissue specific immune response,5,1,0.09,0.51456
GO:0002274,myeloid leukocyte activation,5,1,0.09,0.51456
GO:0002275,myeloid cell activation involved in immu...,5,1,0.09,0.51456
GO:0002283,neutrophil activation involved in immune...,5,1,0.09,0.51456
GO:0002385,mucosal immune response,5,1,0.09,0.51456
GO:0002444,myeloid leukocyte mediated immunity,5,1,0.09,0.51456
GO:0002446,neutrophil mediated immunity,5,1,0.09,0.51456
GO:0003013,circulatory system process,5,1,0.09,0.51456
GO:0006066,alcohol metabolic process,5,1,0.09,0.51456
GO:0006469,negative regulation of protein kinase ac...,5,1,0.09,0.51456
GO:0006635,fatty acid beta-oxidation,5,1,0.09,0.51456
GO:0007088,regulation of mitotic nuclear division,5,1,0.09,0.51456
GO:0007293,germarium-derived egg chamber formation,5,1,0.09,0.51456
GO:0007365,periodic partitioning,5,1,0.09,0.51456
GO:0007367,segment polarity determination,5,1,0.09,0.51456
GO:0007448,anterior/posterior pattern specification...,5,1,0.09,0.51456
GO:0007631,feeding behavior,5,1,0.09,0.51456
GO:0008015,blood circulation,5,1,0.09,0.51456
GO:0009636,response to toxic substance,5,1,0.09,0.51456
GO:0010457,centriole-centriole cohesion,5,1,0.09,0.51456
GO:0010565,regulation of cellular ketone metabolic ...,5,1,0.09,0.51456
GO:0019395,fatty acid oxidation,5,1,0.09,0.51456
GO:0019676,ammonia assimilation cycle,5,1,0.09,0.51456
GO:0019740,nitrogen utilization,5,1,0.09,0.51456
GO:0019751,polyol metabolic process,5,1,0.09,0.51456
GO:0022407,regulation of cell-cell adhesion,5,1,0.09,0.51456
GO:0022409,positive regulation of cell-cell adhesio...,5,1,0.09,0.51456
GO:0033209,tumor necrosis factor-mediated signaling...,5,1,0.09,0.51456
GO:0033673,negative regulation of kinase activity,5,1,0.09,0.51456
GO:0034440,lipid oxidation,5,1,0.09,0.51456
GO:0035017,cuticle pattern formation,5,1,0.09,0.51456
GO:0035217,labial disc development,5,1,0.09,0.51456
GO:0035221,genital disc pattern formation,5,1,0.09,0.51456
GO:0035224,genital disc anterior/posterior pattern ...,5,1,0.09,0.51456
GO:0035277,spiracle morphogenesis, open tracheal sy...,5,1,0.09,0.51456
GO:0036230,granulocyte activation,5,1,0.09,0.51456
GO:0040020,regulation of meiotic nuclear division,5,1,0.09,0.51456
GO:0042119,neutrophil activation,5,1,0.09,0.51456
GO:0043312,neutrophil degranulation,5,1,0.09,0.51456
GO:0043433,negative regulation of DNA-binding trans...,5,1,0.09,0.51456
GO:0045577,regulation of B cell differentiation,5,1,0.09,0.51456
GO:0045580,regulation of T cell differentiation,5,1,0.09,0.51456
GO:0045582,positive regulation of T cell differenti...,5,1,0.09,0.51456
GO:0045619,regulation of lymphocyte differentiation,5,1,0.09,0.51456
GO:0045621,positive regulation of lymphocyte differ...,5,1,0.09,0.51456
GO:0048100,wing disc anterior/posterior pattern for...,5,1,0.09,0.51456
GO:0050863,regulation of T cell activation,5,1,0.09,0.51456
GO:0050870,positive regulation of T cell activation,5,1,0.09,0.51456
GO:0051302,regulation of cell division,5,1,0.09,0.51456
GO:0051304,chromosome separation,5,1,0.09,0.51456
GO:0051348,negative regulation of transferase activ...,5,1,0.09,0.51456
GO:0051445,regulation of meiotic cell cycle,5,1,0.09,0.51456
GO:0051781,positive regulation of cell division,5,1,0.09,0.51456
GO:0060914,heart formation,5,1,0.09,0.51456
GO:0071356,cellular response to tumor necrosis fact...,5,1,0.09,0.51456
GO:0071901,negative regulation of protein serine/th...,5,1,0.09,0.51456
GO:1902107,positive regulation of leukocyte differe...,5,1,0.09,0.51456
GO:1903037,regulation of leukocyte cell-cell adhesi...,5,1,0.09,0.51456
GO:1903039,positive regulation of leukocyte cell-ce...,5,1,0.09,0.51456
GO:1903708,positive regulation of hemopoiesis,5,1,0.09,0.51456
GO:2001233,regulation of apoptotic signaling pathwa...,5,1,0.09,0.51456
GO:2001236,regulation of extrinsic apoptotic signal...,5,1,0.09,0.51456
GO:0010522,regulation of calcium ion transport into...,20,3,0.36,0.51661
GO:0051208,sequestering of calcium ion,20,3,0.36,0.51661
GO:0051209,release of sequestered calcium ion into ...,20,3,0.36,0.51661
GO:0051279,regulation of release of sequestered cal...,20,3,0.36,0.51661
GO:0051282,regulation of sequestering of calcium io...,20,3,0.36,0.51661
GO:0051283,negative regulation of sequestering of c...,20,3,0.36,0.51661
GO:0051651,maintenance of location in cell,20,3,0.36,0.51661
GO:0060401,cytosolic calcium ion transport,20,3,0.36,0.51661
GO:0060402,calcium ion transport into cytosol,20,3,0.36,0.51661
GO:0072384,organelle transport along microtubule,20,3,0.36,0.51661
GO:0097553,calcium ion transmembrane import into cy...,20,3,0.36,0.51661
GO:0035239,tube morphogenesis,35,5,0.64,0.51680
GO:0000904,cell morphogenesis involved in different...,65,9,1.18,0.51802
GO:0044281,small molecule metabolic process,80,11,1.46,0.51874
GO:0050793,regulation of developmental process,103,14,1.88,0.52761
GO:0002520,immune system development,58,8,1.06,0.52799
GO:0043270,positive regulation of ion transport,28,4,0.51,0.53149
GO:0045597,positive regulation of cell differentiat...,28,4,0.51,0.53149
GO:0048729,tissue morphogenesis,28,4,0.51,0.53149
GO:0007029,endoplasmic reticulum organization,13,2,0.24,0.53849
GO:0010038,response to metal ion,13,2,0.24,0.53849
GO:0030318,melanocyte differentiation,13,2,0.24,0.53849
GO:0032400,melanosome localization,13,2,0.24,0.53849
GO:0032401,establishment of melanosome localization,13,2,0.24,0.53849
GO:0032402,melanosome transport,13,2,0.24,0.53849
GO:0050808,synapse organization,13,2,0.24,0.53849
GO:0050851,antigen receptor-mediated signaling path...,13,2,0.24,0.53849
GO:0050852,T cell receptor signaling pathway,13,2,0.24,0.53849
GO:0051875,pigment granule localization,13,2,0.24,0.53849
GO:0051904,pigment granule transport,13,2,0.24,0.53849
GO:0051905,establishment of pigment granule localiz...,13,2,0.24,0.53849
GO:0002376,immune system process,142,19,2.59,0.54808
GO:0006631,fatty acid metabolic process,21,3,0.38,0.55096
GO:0007204,positive regulation of cytosolic calcium...,21,3,0.38,0.55096
GO:0030335,positive regulation of cell migration,21,3,0.38,0.55096
GO:0040017,positive regulation of locomotion,21,3,0.38,0.55096
GO:0051272,positive regulation of cellular componen...,21,3,0.38,0.55096
GO:2000147,positive regulation of cell motility,21,3,0.38,0.55096
GO:0006812,cation transport,44,6,0.8,0.55260
GO:0006935,chemotaxis,29,4,0.53,0.56048
GO:0031589,cell-substrate adhesion,29,4,0.53,0.56048
GO:0042330,taxis,29,4,0.53,0.56048
GO:0048598,embryonic morphogenesis,29,4,0.53,0.56048
GO:0051276,chromosome organization,75,10,1.37,0.56374
GO:0010817,regulation of hormone levels,37,5,0.67,0.56852
GO:0030705,cytoskeleton-dependent intracellular tra...,37,5,0.67,0.56852
GO:0051094,positive regulation of developmental pro...,37,5,0.67,0.56852
GO:0016569,covalent chromatin modification,45,6,0.82,0.57562
GO:0000281,mitotic cytokinesis,6,1,0.11,0.57990
GO:0001503,ossification,6,1,0.11,0.57990
GO:0001505,regulation of neurotransmitter levels,6,1,0.11,0.57990
GO:0001523,retinoid metabolic process,6,1,0.11,0.57990
GO:0001655,urogenital system development,6,1,0.11,0.57990
GO:0001822,kidney development,6,1,0.11,0.57990
GO:0002695,negative regulation of leukocyte activat...,6,1,0.11,0.57990
GO:0006022,aminoglycan metabolic process,6,1,0.11,0.57990
GO:0006023,aminoglycan biosynthetic process,6,1,0.11,0.57990
GO:0006024,glycosaminoglycan biosynthetic process,6,1,0.11,0.57990
GO:0006026,aminoglycan catabolic process,6,1,0.11,0.57990
GO:0006027,glycosaminoglycan catabolic process,6,1,0.11,0.57990
GO:0006289,nucleotide-excision repair,6,1,0.11,0.57990
GO:0006537,glutamate biosynthetic process,6,1,0.11,0.57990
