BPGOterm	statistic	p.value	parameter	method	p.adj	shortFreq	shortPerc	longFreq	longPerc
cerebellar.Purkinje.cell.layer.structural.organization	7.04801808382314	0.00793530036528635	1	Pearson's Chi-squared test with Yates' continuity correction	0.0317164808992598	24	0.0101450745662981	10	0.00366109935491429
cerebral.cortex.cell.migration	8.73269452661907	0.00312554260871452	1	Pearson's Chi-squared test with Yates' continuity correction	0.0151896635112906	17	0.00718609448446113	4	0.00146443974196572
cerebral.cortex.radially.oriented.cell.migration	7.38429881226057	0.00657957161475432	1	Pearson's Chi-squared test with Yates' continuity correction	0.0272309367152574	4	0.00169084576104968	20	0.00732219870982859
chaperone.cofactor.dependent.protein.refolding	5.98699265666408	0.0144117522208687	1	Pearson's Chi-squared test with Yates' continuity correction	0.048787013454814	9	0.00380440296236177	1	0.000366109935491429
chaperone.mediated.protein.folding.requiring.cofactor	6.05876838190145	0.0138374154576626	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	6	0.00253626864157452	22	0.00805441858081145
cholesterol.biosynthetic.process.via.desmosterol	10.3313683859619	0.00130788205500664	1	Pearson's Chi-squared test with Yates' continuity correction	0.00751629418397994	0	0	14	0.00512553909688001
cholesterol.biosynthetic.process.via.lathosterol	11.1927264064126	0.000821185955962939	1	Pearson's Chi-squared test with Yates' continuity correction	0.00516461559559044	0	0	15	0.00549164903237144
cholesterol.catabolic.process	6.04058442769929	0.0139806553201041	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	0	0	9	0.00329498941942286
cholesterol.esterification	5.99072789648869	0.0143812668087316	1	Pearson's Chi-squared test with Yates' continuity correction	0.0487159480279939	5	0.0021135572013121	20	0.00732219870982859
cholesterol.homeostasis	9.5991078848534	0.00194671925311141	1	Pearson's Chi-squared test with Yates' continuity correction	0.0106169640881698	167	0.070592810523824	134	0.0490587313558515
cholesterol.import	6.89554338925828	0.00864108931855073	1	Pearson's Chi-squared test with Yates' continuity correction	0.0332678697545404	0	0	10	0.00366109935491429
cholesterol.storage	5.99072789648869	0.0143812668087316	1	Pearson's Chi-squared test with Yates' continuity correction	0.0487159480279939	5	0.0021135572013121	20	0.00732219870982859
choline.transport	8.99223424550429	0.00271129306251468	1	Pearson's Chi-squared test with Yates' continuity correction	0.0134800531092058	25	0.0105677860065605	9	0.00329498941942286
chondrocyte.development	31.230390340722	2.29150533518089e-08	1	Pearson's Chi-squared test with Yates' continuity correction	8.05479820558105e-07	3	0.00126813432078726	47	0.0172071669680972
chondroitin.sulfate.biosynthetic.process	8.78428845308939	0.00303836057590503	1	Pearson's Chi-squared test with Yates' continuity correction	0.0149623803763842	5	0.0021135572013121	24	0.0087866384517943
chordate.embryonic.development	11.8242722619352	0.00058463560113722	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	37	0.0156403232897095	15	0.00549164903237144
chorio.allantoic.fusion	27.002133505598	2.03231018350908e-07	1	Pearson's Chi-squared test with Yates' continuity correction	5.37994163976776e-06	20	0.00845422880524838	80	0.0292887948393144
chorion.containing.eggshell.formation	6.89554338925828	0.00864108931855073	1	Pearson's Chi-squared test with Yates' continuity correction	0.0332678697545404	0	0	10	0.00366109935491429
chromatin.assembly	16.6243233048758	4.55629398786327e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000541270850595238	50	0.021135572013121	20	0.00732219870982859
chromatin.remodeling	12.0486317000437	0.000518304102806357	1	Pearson's Chi-squared test with Yates' continuity correction	0.0036943564661142	195	0.0824287308511717	310	0.113494080002343
chromosome.organization.involved.in.meiosis	25.7792538208904	3.82780902254946e-07	1	Pearson's Chi-squared test with Yates' continuity correction	9.3544361446304e-06	92	0.0388894525041426	42	0.01537661729064
cilium.morphogenesis	14.2075120828394	0.000163715631522044	1	Pearson's Chi-squared test with Yates' continuity correction	0.0014766056607577	674	0.284907510736871	631	0.231015369295092
circadian.regulation.of.calcium.ion.oscillation	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
cis.assembly.of.pre.catalytic.spliceosome	9.11746709919584	0.0025318027269947	1	Pearson's Chi-squared test with Yates' continuity correction	0.0130716414435984	50	0.021135572013121	28	0.01025107819376
citrulline.metabolic.process	6.86053712381589	0.00881200563844642	1	Pearson's Chi-squared test with Yates' continuity correction	0.0335732835460334	45	0.0190220148118089	27	0.00988496825826859
clathrin.coat.assembly	6.65907983747953	0.00986518429020486	1	Pearson's Chi-squared test with Yates' continuity correction	0.0369009663100083	80	0.0338169152209935	134	0.0490587313558515
collateral.sprouting	9.9478385549545	0.00161038364585764	1	Pearson's Chi-squared test with Yates' continuity correction	0.00894425202439544	128	0.0541070643535897	96	0.0351465538071772
common.partner.SMAD.protein.phosphorylation	8.99565091778164	0.0027062286557062	1	Pearson's Chi-squared test with Yates' continuity correction	0.0134800531092058	10	0.00422711440262419	34	0.0124477378067086
complement.activation..lectin.pathway	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
compound.eye.cone.cell.fate.commitment	8.7702893895507	0.00306176866189744	1	Pearson's Chi-squared test with Yates' continuity correction	0.0149906244545127	146	0.0617158702783132	116	0.0424687525170058
compound.eye.photoreceptor.cell.differentiation	9.84151648093705	0.00170616782956502	1	Pearson's Chi-squared test with Yates' continuity correction	0.00942524574954538	42	0.0177538804910216	88	0.0322176743232458
compound.eye.photoreceptor.development	33.6711829990135	6.52603258771212e-09	1	Pearson's Chi-squared test with Yates' continuity correction	2.61653119063583e-07	0	0	41	0.0150105073551486
compound.eye.retinal.cell.programmed.cell.death	18.5147834626817	1.68591538437144e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000230109514696654	260	0.109904974468229	200	0.0732219870982859
constitutive.protein.ectodomain.proteolysis	6.89554338925828	0.00864108931855073	1	Pearson's Chi-squared test with Yates' continuity correction	0.0332678697545404	0	0	10	0.00366109935491429
COPI.coating.of.Golgi.vesicle	13.6792142162308	0.000216841323822135	1	Pearson's Chi-squared test with Yates' continuity correction	0.00183635259712078	72	0.0304352236988942	40	0.0146443974196572
COPII.coating.of.Golgi.vesicle	7.89005365815662	0.00497073898802811	1	Pearson's Chi-squared test with Yates' continuity correction	0.0218219268490678	80	0.0338169152209935	138	0.0505231710978173
corpus.callosum.development	25.2194528992787	5.1163529305071e-07	1	Pearson's Chi-squared test with Yates' continuity correction	1.18275329907038e-05	69	0.0291670893781069	26	0.00951885832277716
cortical.cytoskeleton.organization	6.04058442769929	0.0139806553201041	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	0	0	9	0.00329498941942286
covalent.chromatin.modification	31.653069961221	1.84322987875745e-08	1	Pearson's Chi-squared test with Yates' continuity correction	6.55368816082586e-07	204	0.0862331338135335	383	0.140220105293217
crystal.cell.differentiation	9.05316433278004	0.00262240560088031	1	Pearson's Chi-squared test with Yates' continuity correction	0.0131942995526645	130	0.0549524872341145	100	0.0366109935491429
cuticle.hydrocarbon.biosynthetic.process	29.3434573458476	6.06208425060542e-08	1	Pearson's Chi-squared test with Yates' continuity correction	1.80875676593646e-06	0	0	36	0.0131799576776915
cysteine.biosynthetic.process.from.serine	6.39958665370086	0.0114146937049373	1	Pearson's Chi-squared test with Yates' continuity correction	0.0416052614302119	19	0.00803151736498597	7	0.00256276954844001
cysteinyl.tRNA.aminoacylation	16.3823749416126	5.17643403501474e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000578618068415564	16	0.00676338304419871	0	0
cytochrome.c.heme.linkage	18.9630510936501	1.3327449030119e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000191051587772544	0	0	24	0.0087866384517943
cytokinesis..contractile.ring.formation	13.4683177891318	0.000242625744780504	1	Pearson's Chi-squared test with Yates' continuity correction	0.00202771665403921	46	0.0194447262520713	20	0.00732219870982859
cytokinesis.after.mitosis	7.93125608187595	0.00485880558131129	1	Pearson's Chi-squared test with Yates' continuity correction	0.021385411872461	211	0.0891921138953705	314	0.114958519744309
cytoplasmic.actin.based.contraction.involved.in.cell.motility	7.77189245956311	0.00530654253337711	1	Pearson's Chi-squared test with Yates' continuity correction	0.0229771196633117	16	0.00676338304419871	4	0.00146443974196572
cytoplasmic.mRNA.processing.body.assembly	11.7520887181208	0.000607749972541038	1	Pearson's Chi-squared test with Yates' continuity correction	0.0040244811084911	12	0.00507253728314903	42	0.01537661729064
cytoplasmic.sequestering.of.NF.kappaB	16.9631647991644	3.8112115291126e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000464587590674723	56	0.0236718406546955	24	0.0087866384517943
cytoplasmic.sequestering.of.transcription.factor	15.364117583264	8.8656000107192e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000899175084091126	26	0.0109904974468229	73	0.0267260252908743
cytoskeletal.anchoring.at.plasma.membrane	27.1709076141841	1.86240173791441e-07	1	Pearson's Chi-squared test with Yates' continuity correction	5.00410770627056e-06	25	0.0105677860065605	90	0.0329498941942286
cytoskeleton.dependent.cytoplasmic.transport..nurse.cell.to.oocyte	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
cytosolic.calcium.ion.homeostasis	10.082643389266	0.00149672460986492	1	Pearson's Chi-squared test with Yates' continuity correction	0.00834912032372476	14	0.00591796016367387	43	0.0157427272261315
defasciculation.of.motor.neuron.axon	6.84822722595759	0.00887292721155545	1	Pearson's Chi-squared test with Yates' continuity correction	0.0337803133899871	18	0.00760880592472355	44	0.0161088371616229
defense.response	5.97508475857082	0.0145093841172478	1	Pearson's Chi-squared test with Yates' continuity correction	0.0490851412588766	48	0.0202901491325961	31	0.0113494080002343
defense.response.to.insect	9.05316433278004	0.00262240560088031	1	Pearson's Chi-squared test with Yates' continuity correction	0.0131942995526645	130	0.0549524872341145	100	0.0366109935491429
defense.response.to.protozoan	18.2633092327752	1.92377075776625e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000257775235740375	52	0.0219809948936458	20	0.00732219870982859
dendrite.development	6.12845012006827	0.0133023434223547	1	Pearson's Chi-squared test with Yates' continuity correction	0.0473968807488825	54	0.0228264177741706	96	0.0351465538071772
dentate.gyrus.development	6.28330263764312	0.0121880752474898	1	Pearson's Chi-squared test with Yates' continuity correction	0.0440797760184058	12	0.00507253728314903	33	0.0120816278712172
depyrimidination	10.18346702397	0.00141705482636446	1	Pearson's Chi-squared test with Yates' continuity correction	0.00798727659926122	8	0.00338169152209935	32	0.0117155179357257
detection.of.cell.density.by.contact.stimulus.involved.in.contact.inhibition	6.04058442769929	0.0139806553201041	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	0	0	9	0.00329498941942286
detection.of.light.stimulus	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
detection.of.mechanical.stimulus.involved.in.sensory.perception.of.pain	14.6432309482365	0.000129900334552481	1	Pearson's Chi-squared test with Yates' continuity correction	0.00123682470672232	0	0	19	0.00695608877433716
detection.of.molecule.of.bacterial.origin	30.7961076618254	2.86612172420097e-08	1	Pearson's Chi-squared test with Yates' continuity correction	9.13598552086919e-07	63	0.0266308207365324	18	0.00658997883884573
detection.of.temperature.stimulus.involved.in.sensory.perception.of.pain	7.1777865652206	0.00738117138068604	1	Pearson's Chi-squared test with Yates' continuity correction	0.0298504109737437	14	0.00591796016367387	38	0.0139121775486743
determination.of.adult.life.span	32.132705774789	1.43992763315319e-08	1	Pearson's Chi-squared test with Yates' continuity correction	5.27836329524442e-07	356	0.150485272733421	259	0.0948224732922802
determination.of.ventral.identity	10.3313683859619	0.00130788205500664	1	Pearson's Chi-squared test with Yates' continuity correction	0.00751629418397994	0	0	14	0.00512553909688001
development.of.secondary.sexual.characteristics	6.04058442769929	0.0139806553201041	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	0	0	9	0.00329498941942286
developmental.growth	34.3626627842517	4.5741461085335e-09	1	Pearson's Chi-squared test with Yates' continuity correction	1.95620981908283e-07	12	0.00507253728314903	73	0.0267260252908743
developmental.process	9.4549296490457	0.00210582369610018	1	Pearson's Chi-squared test with Yates' continuity correction	0.0111184024777635	27	0.0114132088870853	10	0.00366109935491429
diadenosine.tetraphosphate.biosynthetic.process	11.5103181442357	0.000692109312995388	1	Pearson's Chi-squared test with Yates' continuity correction	0.00449039822287273	18	0.00760880592472355	3	0.00109832980647429
diaphragm.development	6.89554338925828	0.00864108931855073	1	Pearson's Chi-squared test with Yates' continuity correction	0.0332678697545404	0	0	10	0.00366109935491429
DNA.damage.checkpoint	298.500318549456	6.99043389306367e-67	1	Pearson's Chi-squared test with Yates' continuity correction	3.58749067392027e-63	1023	0.432433803388455	465	0.170241120003515
