BPGOterm	shortFreq	shortPerc	longFreq	longPerc
63	0.0266308207365324	amyloid precursor protein catabolic process	78	0.0285565749683315
33	0.0139494775286598	amyloid precursor protein metabolic process	14	0.00512553909688001
0	0	anaerobic respiration	0	0
0	0	anaphase-promoting complex	0	0
0	0	anaphase-promoting complex binding	0	0
109	0.0460755469886037	anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process	93	0.0340482240007029
0	0	anatomical structure development	0	0
8	0.00338169152209935	anatomical structure formation involved in morphogenesis	16	0.00585775896786287
3	0.00126813432078726	anatomical structure homeostasis	6	0.00219665961294858
154	0.0650975618004126	anatomical structure morphogenesis	181	0.0662658983239487
0	0	anatomical structure regression	0	0
0	0	anchored to external side of plasma membrane	0	0
0	0	anchored to membrane	0	0
0	0	anchored to plasma membrane	0	0
0	0	androgen binding	0	0
0	0	androgen biosynthetic process	21	0.00768830864532002
0	0	androgen catabolic process	0	0
0	0	androgen metabolic process	7	0.00256276954844001
0	0	androgen receptor binding	0	0
47	0.0198674376923337	androgen receptor signaling pathway	58	0.0212343762585029
8	0.00338169152209935	anesthesia-resistant memory	13	0.00475942916138858
447	0.188952013797301	angiogenesis	508	0.185983847229646
82	0.0346623381015184	angiogenesis involved in wound healing	62	0.0226988160004686
0	0	angiostatin binding	0	0
0	0	angiotensin catabolic process in blood	0	0
3	0.00126813432078726	angiotensin maturation	4	0.00146443974196572
0	0	angiotensin receptor binding	0	0
0	0	angiotensin type I receptor activity	0	0
0	0	angiotensin type II receptor activity	0	0
0	0	anion transmembrane transporter activity	0	0
0	0	anion transmembrane-transporting ATPase activity	0	0
5	0.0021135572013121	anion transport	4	0.00146443974196572
0	0	anion:anion antiporter activity	0	0
0	0	ankyrin binding	0	0
0	0	annulate lamellae	0	0
82	0.0346623381015184	anoikis	100	0.0366109935491429
16	0.00676338304419871	antennal development	24	0.0087866384517943
9	0.00380440296236177	antennal morphogenesis	18	0.00658997883884573
0	0	anterior commissure morphogenesis	0	0
0	0	anterior head segmentation	0	0
40	0.0169084576104968	anterior lateral line development	42	0.01537661729064
8	0.00338169152209935	anterior midgut development	8	0.00292887948393143
7	0.00295898008183693	anterior neuropore closure	21	0.00768830864532002
16	0.00676338304419871	anterior/posterior axis specification	7	0.00256276954844001
0	0	anterior/posterior axis specification, follicular epithelium	14	0.00512553909688001
0	0	anterior/posterior axon guidance	0	0
300	0.126813432078726	anterior/posterior pattern formation	367	0.134362346325355
8	0.00338169152209935	anterior/posterior pattern formation, imaginal disc	8	0.00292887948393143
26	0.0109904974468229	anterograde axon cargo transport	59	0.0216004861939943
15	0.00634067160393629	anterograde synaptic vesicle transport	35	0.0128138477422
12	0.00507253728314903	anthocyanin metabolic process	0	0
3	0.00126813432078726	anthranilate metabolic process	1	0.000366109935491429
15	0.00634067160393629	antibacterial humoral response	0	0
4	0.00169084576104968	antibiotic biosynthetic process	4	0.00146443974196572
0	0	antibiotic catabolic process	0	0
0	0	antibiotic metabolic process	0	0
0	0	antibiotic transport	0	0
0	0	antibiotic transporter activity	0	0
6	0.00253626864157452	antifungal humoral response	0	0
0	0	antigen binding	0	0
20	0.00845422880524838	antigen processing and presentation	28	0.01025107819376
0	0	antigen processing and presentation of endogenous antigen	0	0
3	0.00126813432078726	antigen processing and presentation of endogenous peptide antigen via MHC class I	6	0.00219665961294858
0	0	antigen processing and presentation of exogenous peptide antigen via MHC class I	0	0
53	0.0224037063339082	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	9	0.00329498941942286
0	0	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent	0	0
48	0.0202901491325961	antigen processing and presentation of exogenous peptide antigen via MHC class II	49	0.01793938683908
0	0	antigen processing and presentation of peptide antigen	0	0
9	0.00380440296236177	antigen processing and presentation of peptide antigen via MHC class I	15	0.00549164903237144
1	0.000422711440262419	antigen processing and presentation of peptide antigen via MHC class II	2	0.000732219870982859
4	0.00169084576104968	antigen processing and presentation, exogenous lipid antigen via MHC class Ib	4	0.00146443974196572
3	0.00126813432078726	antigen receptor-mediated signaling pathway	3	0.00109832980647429
23	0.00972236312603564	antimicrobial humoral response	21	0.00768830864532002
0	0	antioxidant activity	0	0
0	0	antiporter activity	0	0
0	0	aorta smooth muscle tissue morphogenesis	4	0.00146443974196572
0	0	AP-1 adaptor complex	0	0
0	0	AP-2 adaptor complex	0	0
0	0	AP-3 adaptor complex	0	0
0	0	AP-4 adaptor complex	0	0
0	0	AP-type membrane coat adaptor complex	0	0
0	0	APG12 activating enzyme activity	0	0
0	0	APG8 activating enzyme activity	0	0
0	0	apical cortex	0	0
9	0.00380440296236177	apical junction assembly	9	0.00329498941942286
0	0	apical junction complex	0	0
0	0	apical lamina of hyaline layer	0	0
0	0	apical part of cell	0	0
0	0	apical plasma membrane	0	0
64	0.0270535321767948	apical protein localization	66	0.0241632557424343
0	0	apicolateral plasma membrane	0	0
0	0	apolipoprotein A-I binding	0	0
0	0	apolipoprotein A-I receptor activity	0	0
0	0	apolipoprotein B mRNA editing enzyme complex	0	0
0	0	apolipoprotein binding	0	0
0	0	apoplast	0	0
835	0.35296405261912	apoptosis	880	0.322176743232458
88	0.0371986067430929	apoptosis in response to endoplasmic reticulum stress	140	0.0512553909688001
0	0	apoptosis involved in morphogenesis	0	0
0	0	apoptosome	0	0
176	0.0743972134861858	apoptotic cell clearance	112	0.0410043127750401
24	0.0101450745662981	apoptotic chromosome condensation	8	0.00292887948393143
32	0.0135267660883974	apoptotic mitochondrial changes	120	0.0439331922589715
0	0	apoptotic nuclear changes	16	0.00585775896786287
0	0	apoptotic protease activator activity	0	0
4	0.00169084576104968	apposition of dorsal and ventral imaginal disc-derived wing surfaces	20	0.00732219870982859
0	0	aquacobalamin reductase (NADPH) activity	0	0
0	0	aquacobalamin reductase activity	0	0
0	0	arachidonate 12-lipoxygenase activity	0	0
0	0	arachidonate 15-lipoxygenase activity	0	0
0	0	arachidonate 5-lipoxygenase activity	0	0
0	0	arachidonate 8-lipoxygenase activity	0	0
0	0	arachidonate-CoA ligase activity	0	0
0	0	arachidonic acid 11,12-epoxygenase activity	0	0
0	0	arachidonic acid 14,15-epoxygenase activity	0	0
0	0	arachidonic acid binding	0	0
0	0	arachidonic acid epoxygenase activity	0	0
8	0.00338169152209935	arachidonic acid metabolic process	20	0.00732219870982859
0	0	arachidonic acid monooxygenase activity	0	0
6	0.00253626864157452	arachidonic acid secretion	3	0.00109832980647429
0	0	ARC complex	0	0
0	0	ARF guanyl-nucleotide exchange factor activity	0	0
0	0	ARF protein signal transduction	2	0.000732219870982859
0	0	arginase activity	0	0
0	0	arginine biosynthetic process	0	0
2	0.000845422880524838	arginine biosynthetic process via ornithine	1	0.000366109935491429
0	0	arginine catabolic process	0	0
0	0	arginine kinase activity	0	0
0	0	arginine metabolic process	8	0.00292887948393143
0	0	arginine N-methyltransferase activity	0	0
0	0	arginine transmembrane transporter activity	0	0
22	0.00929965168577322	arginine transport	45	0.0164749470971143
0	0	arginine-tRNA ligase activity	0	0
0	0	argininosuccinate lyase activity	0	0
0	0	argininosuccinate metabolic process	0	0
0	0	argininosuccinate synthase activity	0	0
26	0.0109904974468229	arginyl-tRNA aminoacylation	8	0.00292887948393143
0	0	arginyltransferase activity	0	0
0	0	armadillo repeat domain binding	0	0
0	0	aromatase activity	0	0
0	0	aromatic amino acid family metabolic process	0	0
0	0	aromatic amino acid transmembrane transporter activity	0	0
0	0	aromatic compound catabolic process	2	0.000732219870982859
0	0	aromatic-L-amino-acid decarboxylase activity	0	0
9	0.00380440296236177	Arp2/3 complex-mediated actin nucleation	27	0.00988496825826859
0	0	Arp2/3 protein complex	0	0
0	0	arsenite methyltransferase activity	0	0
0	0	arsonoacetate metabolic process	2	0.000732219870982859
34	0.0143721889689223	artery morphogenesis	49	0.01793938683908
14	0.00591796016367387	artery smooth muscle contraction	27	0.00988496825826859
0	0	aryl hydrocarbon receptor activity	0	0
0	0	aryl hydrocarbon receptor binding	0	0
0	0	aryl hydrocarbon receptor complex	0	0
0	0	aryl sulfotransferase activity	0	0
0	0	aryldialkylphosphatase activity	0	0
0	0	arylesterase activity	0	0
0	0	arylformamidase activity	0	0
0	0	arylsulfatase activity	0	0
0	0	ascospore formation	0	0
0	0	ascospore-type prospore-specific spindle pole body modification	0	0
0	0	asexual reproduction	4	0.00146443974196572
0	0	asialoglycoprotein receptor activity	0	0
0	0	asparaginase activity	0	0
0	0	asparagine biosynthetic process	1	0.000366109935491429
0	0	asparagine catabolic process	0	0
0	0	asparagine catabolic process via L-aspartate	0	0
1	0.000422711440262419	asparagine metabolic process	1	0.000366109935491429
0	0	asparagine synthase (glutamine-hydrolyzing) activity	0	0
1	0.000422711440262419	asparagine transport	0	0
0	0	asparagine-tRNA ligase activity	0	0
12	0.00507253728314903	asparaginyl-tRNA aminoacylation	16	0.00585775896786287
0	0	aspartate 1-decarboxylase activity	0	0
4	0.00169084576104968	aspartate biosynthetic process	1	0.000366109935491429
0	0	aspartate carbamoyltransferase activity	0	0
4	0.00169084576104968	aspartate catabolic process	0	0
0	0	aspartate dehydrogenase activity	0	0
4	0.00169084576104968	aspartate metabolic process	8	0.00292887948393143
18	0.00760880592472355	aspartate transport	6	0.00219665961294858
0	0	aspartate-tRNA ligase activity	0	0
0	0	aspartate-tRNA(Asn) ligase activity	0	0
0	0	aspartic endopeptidase activity, intramembrane cleaving	0	0
0	0	aspartic-type endopeptidase activity	0	0
0	0	aspartic-type endopeptidase inhibitor activity	0	0
0	0	aspartic-type peptidase activity	0	0
0	0	aspartyl-tRNA aminoacylation	6	0.00219665961294858
4	0.00169084576104968	assembly of spliceosomal tri-snRNP	64	0.0234310358714515
81	0.034239626661256	associative learning	76	0.0278243550973486
0	0	astral microtubule	0	0
0	0	astrocyte activation	9	0.00329498941942286
12	0.00507253728314903	astrocyte activation during immune response	0	0
18	0.00760880592472355	astrocyte cell migration	24	0.0087866384517943
12	0.00507253728314903	astrocyte development	22	0.00805441858081145
71	0.0300125122586318	astrocyte differentiation	89	0.0325837842587372
142	0.0600250245172635	asymmetric cell division	134	0.0490587313558515
12	0.00507253728314903	asymmetric neuroblast division	78	0.0285565749683315
0	0	asymmetric neuroblast division resulting in ganglion mother cell formation	0	0
15	0.00634067160393629	asymmetric protein localization	22	0.00805441858081145
0	0	asymmetric protein localization involved in cell fate determination	12	0.00439331922589715
0	0	asymmetric synapse	0	0
0	0	AT DNA binding	0	0
0	0	Atg12 ligase activity	0	0
0	0	Atg12-Atg5-Atg16 complex	0	0
0	0	Atg8 ligase activity	0	0
0	0	ATP binding	0	0
8	0.00338169152209935	ATP biosynthetic process	6	0.00219665961294858
0	0	ATP citrate synthase activity	0	0
0	0	ATP diphosphatase activity	0	0
41	0.0173311690507592	ATP hydrolysis coupled proton transport	55	0.0201360464520286
33	0.0139494775286598	ATP metabolic process	31	0.0113494080002343
0	0	ATP synthesis coupled electron transport	0	0
54	0.0228264177741706	ATP synthesis coupled proton transport	102	0.0373432134201258
0	0	ATP transmembrane transporter activity	0	0
0	0	ATP transport	3	0.00109832980647429
0	0	ATP-binding cassette (ABC) transporter complex	0	0
0	0	ATP-dependent 3'-5' DNA helicase activity	0	0
0	0	ATP-dependent 5'-3' DNA helicase activity	0	0
0	0	ATP-dependent 5'-3' RNA helicase activity	0	0
56	0.0236718406546955	ATP-dependent chromatin remodeling	91	0.0333160041297201
0	0	ATP-dependent DNA helicase activity	0	0
0	0	ATP-dependent helicase activity	0	0
0	0	ATP-dependent NAD(P)H-hydrate dehydratase activity	0	0
0	0	ATP-dependent peptidase activity	0	0
0	0	ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity	0	0
0	0	ATP-dependent polyribonucleotide 5'-hydroxyl-kinase activity	0	0
0	0	ATP-dependent protein binding	0	0
0	0	ATP-dependent RNA helicase activity	0	0
0	0	ATP-gated cation channel activity	0	0
0	0	ATPase activator activity	0	0
0	0	ATPase activity	0	0
0	0	ATPase activity, coupled	0	0
0	0	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	0	0
0	0	ATPase activity, coupled to transmembrane movement of substances	0	0
0	0	ATPase activity, uncoupled	0	0
0	0	ATPase binding	0	0
0	0	ATPase inhibitor activity	0	0
3	0.00126813432078726	atrial cardiac muscle cell development	3	0.00109832980647429
0	0	atrial cardiac muscle cell differentiation	0	0
56	0.0236718406546955	atrial septum morphogenesis	58	0.0212343762585029
14	0.00591796016367387	attachment of GPI anchor to protein	12	0.00439331922589715
2	0.000845422880524838	attachment of spindle microtubules to kinetochore	9	0.00329498941942286
8	0.00338169152209935	attachment of spindle microtubules to kinetochore during meiosis I	12	0.00439331922589715
70	0.0295898008183693	attachment of spindle microtubules to kinetochore during mitosis	60	0.0219665961294858
76	0.0321260694599439	attachment of telomeres to nuclear envelope	54	0.0197699365165372
0	0	AU-rich element binding	0	0
0	0	auditory behavior	0	0
0	0	auditory receptor cell development	0	0
25	0.0105677860065605	auditory receptor cell differentiation	42	0.01537661729064
63	0.0266308207365324	auditory receptor cell fate commitment	81	0.0296549047748058
0	0	auditory receptor cell fate determination	0	0
0	0	auditory receptor cell fate specification	0	0
8	0.00338169152209935	auditory receptor cell morphogenesis	0	0
30	0.0126813432078726	auditory receptor cell stereocilium organization	72	0.0263599153553829
52	0.0219809948936458	autophagic cell death	66	0.0241632557424343
0	0	autophagic vacuole	0	0
8	0.00338169152209935	autophagic vacuole docking	10	0.00366109935491429
285	0.120472760474789	autophagic vacuole formation	156	0.057113149936663
0	0	autophagic vacuole membrane	0	0
456	0.192756416759663	autophagy	378	0.13838955561576
6	0.00253626864157452	autophagy of host cells during interaction with symbiont	12	0.00439331922589715
0	0	auxin mediated signaling pathway	0	0
0	0	auxin polar transport	0	0
2	0.000845422880524838	axial cellular bud site selection	12	0.00439331922589715
72	0.0304352236988942	axial mesoderm development	26	0.00951885832277716
96	0.0405802982651923	axial mesoderm formation	42	0.01537661729064
5	0.0021135572013121	axial mesoderm morphogenesis	15	0.00549164903237144
5	0.0021135572013121	axial mesodermal cell fate specification	15	0.00549164903237144
18	0.00760880592472355	axis specification	54	0.0197699365165372
0	0	axolemma	0	0
0	0	axon	0	0
99	0.0418484325859795	axon cargo transport	74	0.0270921352263658
41	0.0173311690507592	axon ensheathment	48	0.0175732769035886
240	0.101450745662981	axon extension	354	0.129602917163966
80	0.0338169152209935	axon extension involved in axon guidance	52	0.0190377166455543
1062	0.448919549558689	axon guidance	1256	0.459834078977235
0	0	axon guidance receptor activity	0	0
0	0	axon hillock	0	0
92	0.0388894525041426	axon midline choice point recognition	132	0.0483265114848687
36	0.0152176118494471	axon regeneration	99	0.0362448836136515
0	0	axon regeneration in the peripheral nervous system	0	0
38	0.0160630347299719	axon target recognition	74	0.0270921352263658
0	0	axon transport of mitochondrion	10	0.00366109935491429
4	0.00169084576104968	axonal defasciculation	22	0.00805441858081145
134	0.0566433329951642	axonal fasciculation	142	0.051987610839783
0	0	axonemal dynein complex	0	0
6	0.00253626864157452	axonemal dynein complex assembly	14	0.00512553909688001
0	0	axonemal microtubule	0	0
4	0.00169084576104968	axonemal microtubule depolymerization	3	0.00109832980647429
0	0	axoneme	0	0
35	0.0147949004091847	axoneme assembly	33	0.0120816278712172
1030	0.435392783470292	axonogenesis	940	0.344143339361944
0	0	axonogenesis involved in innervation	18	0.00658997883884573
0	0	azurophil granule	0	0
37	0.0156403232897095	B cell activation	13	0.00475942916138858
0	0	B cell activation during immune response	0	0
0	0	B cell apoptosis	9	0.00329498941942286
43	0.018176591931284	B cell differentiation	48	0.0175732769035886
23	0.00972236312603564	B cell homeostasis	21	0.00768830864532002
0	0	B cell homeostatic proliferation	9	0.00329498941942286
0	0	B cell negative selection	9	0.00329498941942286
21	0.0088769402455108	B cell proliferation	9	0.00329498941942286
18	0.00760880592472355	B cell proliferation during immune response	18	0.00658997883884573
0	0	B cell receptor complex	0	0
53	0.0224037063339082	B cell receptor signaling pathway	46	0.0168410570326058
0	0	B-1 B cell differentiation	20	0.00732219870982859
9	0.00380440296236177	B-1 B cell homeostasis	9	0.00329498941942286
18	0.00760880592472355	B-1a B cell differentiation	18	0.00658997883884573
0	0	bacterial nucleoid	0	0
58	0.0245172635352203	barbed-end actin filament capping	42	0.01537661729064
40	0.0169084576104968	barbed-end actin filament uncapping	32	0.0117155179357257
0	0	Barr body	0	0
0	0	barrier septum	0	0
3	0.00126813432078726	barrier septum formation	0	0
0	0	basal cortex	0	0
0	0	basal lamina	0	0
0	0	basal part of cell	0	0
0	0	basal plasma membrane	0	0
20	0.00845422880524838	basal protein localization	16	0.00585775896786287
16	0.00676338304419871	base conversion or substitution editing	22	0.00805441858081145
202	0.0853877109330087	base-excision repair	344	0.125941817809052
0	0	base-excision repair, AP site formation	12	0.00439331922589715
28	0.0118359203273477	base-excision repair, DNA ligation	14	0.00512553909688001
46	0.0194447262520713	base-excision repair, gap-filling	46	0.0168410570326058
