geneID,Uniprot,evalue,Product,GOSlim
CGI_10026294,Q6YHK3,5e-92,CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109),signal transduction
CGI_10026294,Q6YHK3,5e-92,CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109),transport
CGI_10026294,Q6YHK3,5e-92,CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109),cell cycle and proliferation
CGI_10026294,Q6YHK3,5e-92,CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109),developmental processes
CGI_10026294,Q6YHK3,5e-92,CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109),protein metabolism
CGI_10026446,Q9CXP4,1e-92,Rho GTPase-activating protein 8 (Rho-type GTPase-activating protein 8),signal transduction
CGI_10026535,Q5REU4,0,Staphylococcal nuclease domain-containing protein 1 (100 kDa coactivator) (p100 co-activator),RNA metabolism
CGI_10026535,Q5REU4,0,Staphylococcal nuclease domain-containing protein 1 (100 kDa coactivator) (p100 co-activator),other metabolic processes
CGI_10026556,Q96AE7,4e-153,Tetratricopeptide repeat protein 17 (TPR repeat protein 17),cell organization and biogenesis
CGI_10026569,A2AWP0,7e-19,Baculoviral IAP repeat-containing protein 7 (EC 2.3.2.27) (Livin) (RING-type E3 ubiquitin transferase BIRC7) [Cleaved into: Baculoviral IAP repeat-containing protein 7 30 kDa subunit (Truncated livin) (p30-Livin) (tLivin)],cell cycle and proliferation
CGI_10026569,A2AWP0,7e-19,Baculoviral IAP repeat-containing protein 7 (EC 2.3.2.27) (Livin) (RING-type E3 ubiquitin transferase BIRC7) [Cleaved into: Baculoviral IAP repeat-containing protein 7 30 kDa subunit (Truncated livin) (p30-Livin) (tLivin)],death
CGI_10026569,A2AWP0,7e-19,Baculoviral IAP repeat-containing protein 7 (EC 2.3.2.27) (Livin) (RING-type E3 ubiquitin transferase BIRC7) [Cleaved into: Baculoviral IAP repeat-containing protein 7 30 kDa subunit (Truncated livin) (p30-Livin) (tLivin)],signal transduction
CGI_10026569,A2AWP0,7e-19,Baculoviral IAP repeat-containing protein 7 (EC 2.3.2.27) (Livin) (RING-type E3 ubiquitin transferase BIRC7) [Cleaved into: Baculoviral IAP repeat-containing protein 7 30 kDa subunit (Truncated livin) (p30-Livin) (tLivin)],protein metabolism
CGI_10026576,Q92621,0,Nuclear pore complex protein Nup205 (205 kDa nucleoporin) (Nucleoporin Nup205),cell cycle and proliferation
CGI_10026576,Q92621,0,Nuclear pore complex protein Nup205 (205 kDa nucleoporin) (Nucleoporin Nup205),protein metabolism
CGI_10026576,Q92621,0,Nuclear pore complex protein Nup205 (205 kDa nucleoporin) (Nucleoporin Nup205),RNA metabolism
CGI_10026576,Q92621,0,Nuclear pore complex protein Nup205 (205 kDa nucleoporin) (Nucleoporin Nup205),transport
CGI_10026576,Q92621,0,Nuclear pore complex protein Nup205 (205 kDa nucleoporin) (Nucleoporin Nup205),cell organization and biogenesis
CGI_10026622,O88974,2e-85,Histone-lysine N-methyltransferase SETDB1 (EC 2.1.1.43) (ERG-associated protein with SET domain) (ESET) (SET domain bifurcated 1),RNA metabolism
CGI_10026622,O88974,2e-85,Histone-lysine N-methyltransferase SETDB1 (EC 2.1.1.43) (ERG-associated protein with SET domain) (ESET) (SET domain bifurcated 1),developmental processes
CGI_10026622,O88974,2e-85,Histone-lysine N-methyltransferase SETDB1 (EC 2.1.1.43) (ERG-associated protein with SET domain) (ESET) (SET domain bifurcated 1),cell cycle and proliferation
CGI_10026622,O88974,2e-85,Histone-lysine N-methyltransferase SETDB1 (EC 2.1.1.43) (ERG-associated protein with SET domain) (ESET) (SET domain bifurcated 1),signal transduction
CGI_10026821,Q00174,0,Laminin subunit alpha (Laminin A chain),other metabolic processes
CGI_10026821,Q00174,0,Laminin subunit alpha (Laminin A chain),cell adhesion
CGI_10026821,Q00174,0,Laminin subunit alpha (Laminin A chain),stress response
CGI_10026821,Q00174,0,Laminin subunit alpha (Laminin A chain),developmental processes
CGI_10026821,Q00174,0,Laminin subunit alpha (Laminin A chain),cell organization and biogenesis
CGI_10026821,Q00174,0,Laminin subunit alpha (Laminin A chain),cell-cell signaling
CGI_10026821,Q00174,0,Laminin subunit alpha (Laminin A chain),cell cycle and proliferation
CGI_10026852,Q8BX70,6e-151,Vacuolar protein sorting-associated protein 13C,cell organization and biogenesis
CGI_10026964,Q9H8V3,0,Protein ECT2 (Epithelial cell-transforming sequence 2 oncogene),stress response
CGI_10026964,Q9H8V3,0,Protein ECT2 (Epithelial cell-transforming sequence 2 oncogene),other metabolic processes
CGI_10026964,Q9H8V3,0,Protein ECT2 (Epithelial cell-transforming sequence 2 oncogene),cell organization and biogenesis
CGI_10026964,Q9H8V3,0,Protein ECT2 (Epithelial cell-transforming sequence 2 oncogene),signal transduction
CGI_10026964,Q9H8V3,0,Protein ECT2 (Epithelial cell-transforming sequence 2 oncogene),death
CGI_10026964,Q9H8V3,0,Protein ECT2 (Epithelial cell-transforming sequence 2 oncogene),transport
CGI_10026964,Q9H8V3,0,Protein ECT2 (Epithelial cell-transforming sequence 2 oncogene),developmental processes
CGI_10027004,P97864,7e-29,Caspase-7 (CASP-7) (EC 3.4.22.60) (Apoptotic protease Mch-3) (Cysteine protease LICE2) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11],developmental processes
CGI_10027004,P97864,7e-29,Caspase-7 (CASP-7) (EC 3.4.22.60) (Apoptotic protease Mch-3) (Cysteine protease LICE2) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11],death
CGI_10027004,P97864,7e-29,Caspase-7 (CASP-7) (EC 3.4.22.60) (Apoptotic protease Mch-3) (Cysteine protease LICE2) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11],protein metabolism
CGI_10027133,Q20930,2e-15,ADAM family mig-17 (EC 3.4.24.-) (A disintegrin and metalloproteinase mig-17) (Abnormal cell migration protein 17),developmental processes
CGI_10027133,Q20930,2e-15,ADAM family mig-17 (EC 3.4.24.-) (A disintegrin and metalloproteinase mig-17) (Abnormal cell migration protein 17),protein metabolism
CGI_10027235,Q9UJX5,1e-112,Anaphase-promoting complex subunit 4 (APC4) (Cyclosome subunit 4),cell cycle and proliferation
CGI_10027235,Q9UJX5,1e-112,Anaphase-promoting complex subunit 4 (APC4) (Cyclosome subunit 4),cell organization and biogenesis
CGI_10027235,Q9UJX5,1e-112,Anaphase-promoting complex subunit 4 (APC4) (Cyclosome subunit 4),protein metabolism
CGI_10027261,O94913,2e-48,Pre-mRNA cleavage complex 2 protein Pcf11 (Pre-mRNA cleavage complex II protein Pcf11),cell organization and biogenesis
CGI_10027261,O94913,2e-48,Pre-mRNA cleavage complex 2 protein Pcf11 (Pre-mRNA cleavage complex II protein Pcf11),RNA metabolism
CGI_10027282,Q15811,2e-18,Intersectin-1 (SH3 domain-containing protein 1A) (SH3P17),signal transduction
CGI_10027282,Q15811,2e-18,Intersectin-1 (SH3 domain-containing protein 1A) (SH3P17),transport
CGI_10027282,Q15811,2e-18,Intersectin-1 (SH3 domain-containing protein 1A) (SH3P17),death
CGI_10027282,Q15811,2e-18,Intersectin-1 (SH3 domain-containing protein 1A) (SH3P17),cell organization and biogenesis
CGI_10027347,Q27954,0,Coatomer subunit alpha (Alpha-coat protein) (Alpha-COP) (HEP-COP) (HEPCOP) [Cleaved into: Xenin (Xenopsin-related peptide); Proxenin],transport
CGI_10027375,Q96RT7,1e-96,Gamma-tubulin complex component 6 (GCP-6),cell cycle and proliferation
CGI_10027375,Q96RT7,1e-96,Gamma-tubulin complex component 6 (GCP-6),cell organization and biogenesis
CGI_10027500,Q8C033,5e-105,Rho guanine nucleotide exchange factor 10,cell organization and biogenesis
CGI_10027500,Q8C033,5e-105,Rho guanine nucleotide exchange factor 10,cell cycle and proliferation
CGI_10027500,Q8C033,5e-105,Rho guanine nucleotide exchange factor 10,developmental processes
CGI_10027500,Q8C033,5e-105,Rho guanine nucleotide exchange factor 10,signal transduction
CGI_10027751,O15027,4e-123,Protein transport protein Sec16A (SEC16 homolog A),transport
CGI_10027751,O15027,4e-123,Protein transport protein Sec16A (SEC16 homolog A),cell organization and biogenesis
CGI_10027751,O15027,4e-123,Protein transport protein Sec16A (SEC16 homolog A),developmental processes
CGI_10027880,Q32PI8,7e-18,28S ribosomal protein S27, mitochondrial (MRP-S27) (S27mt),protein metabolism
CGI_10027880,Q32PI8,7e-18,28S ribosomal protein S27, mitochondrial (MRP-S27) (S27mt),cell organization and biogenesis
CGI_10027970,Q8N157,0,Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1),signal transduction
CGI_10027970,Q8N157,0,Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1),death
CGI_10027970,Q8N157,0,Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1),transport
CGI_10027970,Q8N157,0,Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1),protein metabolism
CGI_10027970,Q8N157,0,Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1),RNA metabolism
CGI_10027970,Q8N157,0,Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1),developmental processes
CGI_10027970,Q8N157,0,Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1),cell organization and biogenesis
CGI_10028030,Q9VX32,7e-163,Rho GTPase-activating protein 190 (Rho GTPase-activating protein of 190 kDa),cell organization and biogenesis
CGI_10028030,Q9VX32,7e-163,Rho GTPase-activating protein 190 (Rho GTPase-activating protein of 190 kDa),developmental processes
CGI_10028030,Q9VX32,7e-163,Rho GTPase-activating protein 190 (Rho GTPase-activating protein of 190 kDa),signal transduction
CGI_10028314,Q8AYS7,6e-94,Centromere protein I (CENP-I),cell organization and biogenesis
CGI_10028421,Q8BFR4,4e-159,N-acetylglucosamine-6-sulfatase (EC 3.1.6.14) (Glucosamine-6-sulfatase) (G6S),other metabolic processes
CGI_10028697,Q53HV7,6e-75,Single-strand selective monofunctional uracil DNA glycosylase (EC 3.2.2.-),DNA metabolism
CGI_10028697,Q53HV7,6e-75,Single-strand selective monofunctional uracil DNA glycosylase (EC 3.2.2.-),stress response
CGI_10028915,P42859,0,Huntingtin (Huntington disease protein homolog) (HD protein homolog),transport
CGI_10028915,P42859,0,Huntingtin (Huntington disease protein homolog) (HD protein homolog),cell-cell signaling
CGI_10028915,P42859,0,Huntingtin (Huntington disease protein homolog) (HD protein homolog),other metabolic processes
CGI_10028915,P42859,0,Huntingtin (Huntington disease protein homolog) (HD protein homolog),protein metabolism
CGI_10028915,P42859,0,Huntingtin (Huntington disease protein homolog) (HD protein homolog),cell cycle and proliferation
CGI_10028915,P42859,0,Huntingtin (Huntington disease protein homolog) (HD protein homolog),cell organization and biogenesis
CGI_10028915,P42859,0,Huntingtin (Huntington disease protein homolog) (HD protein homolog),death
CGI_10028915,P42859,0,Huntingtin (Huntington disease protein homolog) (HD protein homolog),developmental processes
CGI_10028915,P42859,0,Huntingtin (Huntington disease protein homolog) (HD protein homolog),signal transduction
